from_stop_id,to_stop_id,transfer_type,min_transfer_time,from_trip_id,to_trip_id,max_waiting_time
U2269Z301,U2269Z1,1,,1301_8625_250726,491_489_250731,900
U2008Z2,U2008Z3,1,,381_186_250630,491_490_250731,300
U2008Z2,U2008Z3,1,,381_194_250630,491_492_250731,300
U2008Z2,U2008Z3,1,,381_213_250630,491_494_250731,300
U2269Z301,U2269Z1,1,,1301_8623_241215,491_501_250731,900
U2269Z301,U2269Z1,1,,1301_8623_250726,491_501_250731,900
U2008Z2,U2008Z3,1,,381_199_250630,491_502_250731,300
U2008Z2,U2008Z3,1,,381_197_250630,491_504_250731,300
U2008Z2,U2008Z3,1,,381_207_250630,491_506_250731,300
U2008Z1,U2008Z3,1,,387_653_250505,491_508_250731,1200
U2269Z301,U2269Z1,1,,1301_9357_241215,491_509_250731,3600
U2269Z301,U2269Z1,1,,1301_9357_250726,491_509_250731,3600
U2008Z1,U2008Z3,1,,381_721_250505,491_510_250731,1800
U2269Z301,U2269Z1,1,,1301_9329_241215,660_224_250728,600
U2269Z301,U2269Z1,1,,1301_9329_250728,660_224_250728,600
U2269Z301,U2269Z1,1,,1241_1523_250120,660_228_250728,600
U2269Z301,U2269Z1,1,,1241_1531_250120,660_230_250728,600
U2269Z301,U2269Z1,1,,1301_9323_241215,660_222_250728,600
U2269Z301,U2269Z1,1,,1301_9323_250726,660_222_250728,600
U1978Z1,U1978Z1,1,,381_722_250505,652_2_241202,600
U1978Z1,U1978Z1,1,,381_726_250505,652_18_241202,1200
U2016Z1,U2016Z1,1,,387_651_250505,652_49_241202,1200
U1978Z1,U1978Z1,1,,381_740_250505,652_17_241202,1200
U2016Z1,U2016Z1,1,,381_744_250505,652_19_241202,180
U2269Z301,U2269Z1,1,,1301_8621_241215,660_238_250728,600
U2269Z301,U2269Z1,1,,1301_8621_250726,660_238_250728,600
U2269Z301,U2269Z1,1,,1301_8627_241216,660_94_250728,600
U2269Z301,U2269Z1,1,,1301_8627_250728,660_94_250728,600
U2269Z301,U2269Z1,1,,1241_1519_250120,660_241_250728,600
U2269Z301,U2269Z1,1,,1241_1527_250120,660_243_250728,600
U2269Z301,U2269Z1,1,,1241_1535_250120,660_245_250728,600
U2269Z301,U2269Z1,1,,1301_8619_241215,661_447_250728,1200
U2269Z301,U2269Z1,1,,1301_8619_250726,661_447_250728,1200
U2269Z301,U2269Z1,1,,1301_8623_241215,661_449_250728,1200
U2269Z301,U2269Z1,1,,1301_8623_250726,661_449_250728,1200
U2269Z301,U2269Z1,1,,1301_9331_241215,661_462_250728,1200
U2269Z301,U2269Z1,1,,1301_9331_250728,661_462_250728,1200
U2269Z301,U2269Z1,1,,1301_8623_241215,2822_83_250728,1200
U2269Z301,U2269Z1,1,,1301_8623_250726,2822_83_250728,1200
U2269Z301,U2269Z1,1,,1241_1525_241216,2822_85_250728,1200
U1278Z2,U1278Z3,1,,398_302_250407,662_638_250728,600
U1278Z1,U1278Z2,1,,398_336_250407,662_639_250728,600
U1278Z2,U1278Z2,1,,398_299_250526,662_639_250728,600
U1278Z2,U1278Z3,1,,398_322_250407,662_640_250728,600
U1278Z2,U1278Z2,1,,398_301_250526,662_641_250728,600
U2349Z301,U2349Z2,1,,1322_9415_241215,662_642_250728,300
U1278Z1,U1278Z3,1,,398_303_250407,662_642_250728,600
U2269Z301,U2269Z6,1,,1301_8629_241216,662_643_250728,600
U2269Z301,U2269Z6,1,,1301_8629_250728,662_643_250728,600
U1278Z1,U1278Z2,1,,398_305_250407,662_643_250728,600
U1278Z2,U1278Z2,1,,398_314_250407,662_643_250728,600
U1278Z1,U1278Z3,1,,398_338_250407,662_644_250728,600
U1278Z2,U1278Z3,1,,398_343_250407,662_644_250728,600
U2269Z301,U2269Z4,1,,1301_8637_241216,662_644_250728,600
U2269Z301,U2269Z4,1,,1301_8637_250728,662_644_250728,600
U2269Z301,U2269Z6,1,,1301_8645_241216,662_645_250728,600
U2269Z301,U2269Z6,1,,1301_8645_250728,662_645_250728,600
U1278Z1,U1278Z2,1,,398_171_241202,662_645_250728,600
U1278Z1,U1278Z2,1,,398_298_250526,662_646_250728,600
U1278Z2,U1278Z2,1,,398_310_250407,662_646_250728,600
U2269Z301,U2269Z1,1,,1301_9321_241216,2822_86_250728,1200
U2269Z301,U2269Z1,1,,1301_9321_250728,2822_86_250728,1200
U1278Z2,U1278Z2,1,,398_302_250407,662_648_250728,600
U1278Z1,U1278Z3,1,,398_298_250526,662_649_250728,600
U1278Z2,U1278Z2,1,,398_322_250407,662_607_250728,600
U2349Z301,U2349Z2,1,,1322_9411_241215,662_650_250728,300
U1278Z1,U1278Z3,1,,398_323_250407,662_650_250728,600
U1278Z2,U1278Z3,1,,398_337_250407,662_650_250728,600
U1278Z1,U1278Z2,1,,398_325_250407,662_651_250728,600
U1278Z2,U1278Z2,1,,398_330_250407,662_651_250728,600
U1278Z1,U1278Z3,1,,398_305_250407,662_652_250728,600
U1278Z2,U1278Z3,1,,398_314_250407,662_652_250728,600
U2269Z301,U2269Z4,1,,1301_8633_241216,662_652_250728,600
U2269Z301,U2269Z4,1,,1301_8633_250728,662_652_250728,600
U2269Z301,U2269Z6,1,,1301_8641_241216,662_653_250728,600
U2269Z301,U2269Z6,1,,1301_8641_250728,662_653_250728,600
U1278Z1,U1278Z2,1,,398_307_250407,662_653_250728,600
U1278Z1,U1278Z3,1,,398_171_241202,662_654_250728,600
U2269Z301,U2269Z4,1,,1301_8649_241216,662_654_250728,600
U2269Z301,U2269Z4,1,,1301_8649_250728,662_654_250728,600
U2269Z301,U2269Z1,1,,1301_9323_241215,491_511_250731,900
U2269Z301,U2269Z1,1,,1301_9323_250726,491_511_250731,900
U2008Z2,U2008Z3,1,,387_632_250630,491_512_250731,300
U1278Z1,U1278Z2,1,,398_313_250407,662_655_250728,600
U2349Z301,U2349Z2,1,,1322_9421_241215,662_656_250728,300
U1278Z1,U1278Z3,1,,398_325_250407,662_656_250728,600
U1278Z2,U1278Z3,1,,398_330_250407,662_656_250728,600
U2269Z301,U2269Z4,1,,1301_8629_241216,662_656_250728,600
U2269Z301,U2269Z4,1,,1301_8629_250728,662_656_250728,600
U2269Z301,U2269Z6,1,,1301_8637_241216,662_657_250728,600
U2269Z301,U2269Z6,1,,1301_8637_250728,662_657_250728,600
U1278Z1,U1278Z2,1,,398_327_250407,662_657_250728,600
U1278Z2,U1278Z2,1,,398_332_250407,662_657_250728,600
U1278Z1,U1278Z3,1,,398_307_250407,662_658_250728,600
U2269Z301,U2269Z4,1,,1301_8645_241216,662_658_250728,600
U2269Z301,U2269Z4,1,,1301_8645_250728,662_658_250728,600
U1278Z2,U1278Z2,1,,398_324_250407,662_659_250728,600
U2349Z301,U2349Z2,1,,1322_9419_241215,662_660_250728,300
U1278Z1,U1278Z3,1,,398_313_250407,662_660_250728,600
U2269Z301,U2269Z6,1,,1301_8633_241216,662_661_250728,600
U2269Z301,U2269Z6,1,,1301_8633_250728,662_661_250728,600
U1278Z1,U1278Z2,1,,398_338_250407,662_661_250728,600
U1278Z2,U1278Z2,1,,398_343_250407,662_661_250728,600
U1278Z1,U1278Z3,1,,398_327_250407,662_662_250728,600
U1278Z2,U1278Z3,1,,398_332_250407,662_662_250728,600
U2269Z301,U2269Z4,1,,1301_8641_241216,662_662_250728,600
U2269Z301,U2269Z4,1,,1301_8641_250728,662_662_250728,600
U2269Z301,U2269Z6,1,,1301_8649_241216,662_663_250728,600
U2269Z301,U2269Z6,1,,1301_8649_250728,662_663_250728,600
U1278Z1,U1278Z3,1,,398_333_250407,662_664_250728,600
U1278Z1,U1278Z2,1,,398_303_250407,662_665_250728,600
U1278Z1,U1278Z3,1,,398_331_250407,662_624_250618,600
U1278Z2,U1278Z3,1,,398_326_250407,662_624_250618,600
U1278Z1,U1278Z3,1,,398_315_250407,662_625_250618,600
U1278Z2,U1278Z3,1,,398_306_250407,662_625_250618,600
U1278Z2,U1278Z2,1,,398_291_241202,662_666_250728,600
U1278Z1,U1278Z2,1,,398_340_250407,662_402_250707,600
U1278Z2,U1278Z2,1,,398_328_250407,662_402_250707,600
U1278Z1,U1278Z2,1,,398_300_250526,662_667_250728,600
U1278Z2,U1278Z2,1,,398_312_250407,662_667_250728,600
U2349Z301,U2349Z2,1,,1322_9413_241215,662_668_250728,300
U1278Z2,U1278Z3,1,,398_301_250526,662_668_250728,600
U1785Z1,U1785Z1,1,,473_226_250623,470_108_250623,900
U1785Z2,U1785Z2,1,,473_231_250623,470_109_250623,900
U1785Z2,U1785Z2,1,,473_220_250623,470_111_250623,900
U3257Z2,U1829Z3,1,,375_2186_241202,667_422_250529,600
U1829Z4,U1829Z3,1,,367_90_241202,667_424_250529,600
U1829Z4,U1829Z3,1,,379_10_241202,667_424_250529,600
U1829Z4,U1829Z3,1,,367_104_241202,667_426_250529,600
U1829Z3,U1829Z3,1,,379_2_241202,667_426_250529,600
U1829Z4,U1829Z3,1,,367_85_241202,667_428_250529,600
U1829Z4,U1829Z3,1,,379_21_241202,667_428_250529,600
U1829Z3,U1829Z3,1,,367_14_241202,667_433_250529,600
U1829Z4,U1829Z3,1,,367_78_241202,667_435_250529,600
U1829Z3,U1829Z3,1,,379_19_241202,667_435_250529,600
U1829Z4,U1829Z3,1,,367_100_241202,667_437_250529,600
U1829Z4,U1829Z3,1,,379_5_241202,667_437_250529,600
U1829Z4,U1829Z3,1,,367_102_241202,667_439_250529,600
U1829Z4,U1829Z3,1,,379_32_241202,667_439_250529,600
U3257Z2,U1829Z3,1,,375_2226_241202,667_441_250529,600
U9182Z1,U9182Z1,1,,693_43_250602,668_238_250701,900
U9182Z1,U9182Z1,1,,693_43_250804,668_238_250701,900
U1793Z3,U1793Z8,1,,369_29_250715,668_247_250602,900
U1793Z3,U1793Z8,1,,369_657_250715,668_257_250602,900
U1793Z3,U1793Z8,1,,369_723_250715,668_259_250602,900
U4363Z1,U4363Z1,1,,617_815_250728,646_530_250616,600
U4363Z1,U4363Z1,1,,617_714_250801,646_530_250616,600
U4363Z2,U4363Z2,1,,413_252_250616,646_531_250616,600
U4363Z1,U4363Z2,1,,617_832_250728,646_531_250616,600
U4363Z1,U4363Z2,1,,617_730_250801,646_531_250616,600
U1470Z2,U1470Z1,1,,670_65_250728,669_450_250728,300
U1499Z1,U1499Z1,1,,344_449_250630,655_540_250526,300
U1499Z1,U1499Z1,1,,344_509_250804,655_540_250526,300
U1610Z301,U1610Z2,1,,1301_8629_241216,655_506_250526,300
U1610Z301,U1610Z2,1,,1301_8629_250728,655_506_250526,300
U3257Z2,U1829Z2,1,,375_1929_241202,669_443_250728,600
U1829Z4,U1829Z2,1,,367_100_241202,669_445_250728,600
U1829Z4,U1829Z2,1,,379_5_241202,669_445_250728,600
U3257Z2,U1829Z2,1,,375_1909_241202,669_557_250728,600
U1829Z3,U1829Z2,1,,367_24_241202,669_559_250728,600
U1829Z4,U1829Z2,1,,367_78_241202,670_192_250728,600
U3257Z2,U1829Z2,1,,375_1934_241202,669_454_250728,600
U1829Z3,U1829Z2,1,,367_14_241202,669_574_250728,600
U1829Z3,U1829Z2,1,,367_24_241202,670_197_250728,600
U1829Z4,U1829Z2,1,,367_78_241202,669_460_250728,600
U1829Z3,U1829Z2,1,,379_19_241202,669_460_250728,600
U1829Z4,U1829Z2,1,,367_8_241202,669_462_250728,600
U1829Z4,U1829Z2,1,,379_14_241202,669_462_250728,600
U1829Z4,U1829Z2,1,,367_85_241202,669_464_250728,600
U1829Z4,U1829Z2,1,,379_21_241202,669_464_250728,600
U3257Z2,U1829Z2,1,,375_1875_241202,669_572_250728,600
U1829Z3,U1829Z2,1,,367_14_241202,670_63_250728,600
U1829Z4,U1829Z2,1,,367_16_241202,669_452_250728,600
U1829Z4,U1829Z2,1,,367_104_241202,670_194_250728,600
U1829Z3,U1829Z2,1,,379_2_241202,670_194_250728,600
U1829Z4,U1829Z2,1,,367_26_241202,670_68_250728,600
U1829Z3,U1829Z2,1,,379_30_241202,670_68_250728,600
U1829Z4,U1829Z2,1,,367_102_241202,669_472_250728,600
U1829Z4,U1829Z2,1,,379_32_241202,669_472_250728,600
U3257Z2,U1829Z2,1,,375_1949_241202,669_474_250728,600
U1829Z4,U1829Z2,1,,379_34_241202,669_474_250728,600
U1610Z301,U1610Z2,1,,1301_8625_241215,686_416_250728,900
U1610Z301,U1610Z2,1,,1301_8625_250726,686_416_250728,900
U1610Z301,U1610Z2,1,,1301_9337_241216,686_418_250728,900
U1610Z301,U1610Z2,1,,1301_9337_250728,686_418_250728,900
U1610Z301,U1610Z2,1,,1301_9345_241216,686_420_250728,900
U1610Z301,U1610Z2,1,,1301_9345_250728,686_420_250728,900
U1610Z301,U1610Z2,1,,1301_9353_241216,686_422_250728,900
U1610Z301,U1610Z2,1,,1301_9353_250728,686_422_250728,900
U1610Z301,U1610Z2,1,,1301_8653_241215,686_424_250728,900
U1610Z301,U1610Z2,1,,1301_8653_250726,686_424_250728,900
U1610Z301,U1610Z2,1,,1301_8655_241215,686_426_250728,900
U1610Z301,U1610Z2,1,,1301_8655_250726,686_426_250728,900
U1610Z301,U1610Z2,1,,1301_9325_241215,686_397_250728,900
U1610Z301,U1610Z2,1,,1301_9325_250726,686_397_250728,900
U1610Z301,U1610Z2,1,,1301_9333_241216,686_433_250728,900
U1610Z301,U1610Z2,1,,1301_9333_250728,686_433_250728,900
U1610Z301,U1610Z2,1,,1301_9341_241216,686_435_250728,900
U1610Z301,U1610Z2,1,,1301_9341_250728,686_435_250728,900
U1610Z301,U1610Z2,1,,1301_9349_241216,686_437_250728,900
U1610Z301,U1610Z2,1,,1301_9349_250728,686_437_250728,900
U1610Z301,U1610Z2,1,,1301_8651_241215,686_439_250728,900
U1610Z301,U1610Z2,1,,1301_8651_250726,686_439_250728,900
U1610Z301,U1610Z2,1,,1301_9363_241215,686_409_250728,900
U1610Z301,U1610Z2,1,,1301_9363_250728,686_409_250728,900
U6962Z2,U6962Z3,1,,402_170_250602,687_135_250401,900
U6962Z2,U6962Z3,1,,402_332_250806,687_135_250401,900
U6962Z2,U6962Z4,1,,402_254_250602,687_136_250401,900
U6962Z2,U6962Z4,1,,402_331_250806,687_136_250401,900
U6962Z1,U6962Z4,1,,402_261_250602,687_136_250401,900
U5869Z1,U5869Z1,1,,783_173_250721,782_234_250623,600
U7201Z2,U7201Z2,1,,782_119_250623,783_60_250721,600
U5869Z1,U5869Z1,1,,783_91_250730,782_162_250623,600
U5869Z1,U5869Z1,1,,783_97_250721,782_165_250623,600
U6962Z2,U6962Z4,1,,402_260_250602,687_138_250401,900
U6962Z2,U6962Z4,1,,402_329_250806,687_138_250401,900
U6962Z1,U6962Z4,1,,402_263_250602,687_138_250401,900
U6962Z2,U6962Z3,1,,402_257_250602,687_139_250401,900
U6962Z2,U6962Z3,1,,402_334_250806,687_139_250401,900
U6962Z1,U6962Z3,1,,402_253_250602,687_139_250401,900
U6962Z4,U6962Z2,1,,687_138_250401,2805_802_250630,600
U2157Z2,U2157Z2,1,,387_631_250705,787_85_250604,900
U7209Z1,U7209Z1,1,,784_180_250401,783_169_250721,600
U5869Z1,U5869Z1,1,,783_56_250721,782_118_241202,600
U5869Z1,U5869Z1,1,,783_66_250730,782_138_250623,600
U5869Z1,U5869Z1,1,,783_68_250721,782_138_250623,600
U5869Z1,U5869Z1,1,,783_153_250721,782_221_250623,600
U5869Z1,U5869Z1,1,,783_144_250730,782_221_250623,600
U5869Z1,U5869Z1,1,,782_164_250630,783_154_250721,600
U7096Z1,U7096Z1,1,,402_252_250602,788_75_250520,600
U7096Z1,U7096Z1,1,,402_260_250602,788_77_250520,600
U4162Z2,U4162Z2,1,,746_205_250526,785_438_250724,600
U4162Z2,U4162Z2,1,,746_224_250806,785_438_250724,600
U4162Z1,U4162Z2,1,,746_208_250526,785_438_250724,600
U4162Z1,U4162Z1,1,,746_38_250526,785_197_250724,600
U4162Z2,U4162Z1,1,,746_47_250526,785_197_250724,600
U4162Z2,U4162Z1,1,,746_222_250806,785_197_250724,600
U6962Z2,U6962Z3,1,,402_262_250602,687_142_250401,900
U6962Z2,U6962Z3,1,,402_330_250806,687_142_250401,900
U6962Z2,U6962Z4,1,,402_252_250602,687_143_250401,900
U6962Z2,U6962Z4,1,,402_335_250806,687_143_250401,900
U6962Z1,U6962Z4,1,,402_259_250602,687_143_250401,900
U6962Z2,U6962Z3,1,,402_260_250602,687_144_250401,900
U6962Z2,U6962Z3,1,,402_329_250806,687_144_250401,900
U6962Z1,U6962Z3,1,,402_263_250602,687_144_250401,900
U6962Z2,U6962Z4,1,,402_257_250602,687_145_250401,900
U6962Z2,U6962Z4,1,,402_334_250806,687_145_250401,900
U6962Z1,U6962Z4,1,,402_253_250602,687_145_250401,900
U6962Z2,U6962Z3,1,,402_254_250602,687_146_250401,900
U6962Z2,U6962Z3,1,,402_331_250806,687_146_250401,900
U6962Z1,U6962Z3,1,,402_261_250602,687_146_250401,900
U7057Z2,U7057Z1,1,,402_266_250602,776_54_250730,900
U6962Z4,U6962Z1,1,,687_143_250401,2805_813_250630,600
U7096Z1,U7096Z1,1,,402_257_250602,788_70_250520,600
U7096Z1,U7096Z1,1,,402_254_250602,788_79_250520,600
U4162Z1,U4162Z1,1,,746_33_250526,785_434_250724,600
U4162Z2,U4162Z2,1,,746_47_250526,785_192_250724,600
U4162Z2,U4162Z2,1,,746_222_250806,785_192_250724,600
U4162Z1,U4162Z2,1,,746_38_250526,785_192_250724,600
U4162Z1,U4162Z1,1,,746_35_250526,785_193_250724,600
U4162Z2,U4162Z1,1,,746_48_250609,785_193_250724,600
U4162Z2,U4162Z1,1,,746_48_250806,785_193_250724,600
U4162Z2,U4162Z2,1,,746_49_250526,785_194_250724,600
U4162Z2,U4162Z2,1,,746_223_250806,785_194_250724,600
U4162Z1,U4162Z2,1,,746_37_250526,785_194_250724,600
U4162Z1,U4162Z1,1,,788_74_250520,785_334_241202,600
U6962Z4,U6962Z2,1,,687_143_250401,2805_794_250630,600
U4162Z2,U4162Z2,1,,746_206_250526,785_439_250724,600
U4162Z2,U4162Z2,1,,746_225_250806,785_439_250724,600
U5869Z1,U5869Z1,1,,782_119_250623,783_45_250721,600
U7201Z1,U7201Z2,1,,782_121_250623,783_45_250721,600
U7073Z1,U7073Z1,1,,710_18_250623,784_130_241202,900
U7209Z1,U7209Z1,1,,783_66_250730,784_139_241202,600
U7209Z1,U7209Z1,1,,783_153_250721,784_193_250616,600
U7209Z1,U7209Z1,1,,783_145_250721,784_165_241202,600
U5869Z1,U5869Z1,1,,782_233_250623,783_172_250721,600
U7209Z1,U7209Z1,1,,784_188_250401,783_173_250721,600
U7201Z1,U7201Z2,1,,782_234_250623,783_173_250721,600
U7073Z1,U7073Z1,1,,710_4_250623,784_128_241202,900
U7209Z1,U7209Z1,1,,783_60_250721,784_183_241202,600
U5869Z1,U5869Z1,1,,782_117_241202,783_57_250721,600
U5869Z1,U5869Z1,1,,783_60_250721,782_121_250623,600
U5869Z1,U5869Z1,1,,783_45_250721,782_121_250623,600
U5869Z1,U5869Z1,1,,782_136_250623,783_68_250721,600
U7201Z1,U7201Z2,1,,782_138_250623,783_68_250721,600
U7201Z2,U7201Z2,1,,782_256_250630,783_153_250721,600
U7201Z1,U7201Z2,1,,782_165_250623,783_98_250721,600
U6962Z4,U6962Z1,1,,687_141_250401,2805_753_250604,600
U4162Z2,U4162Z2,1,,746_48_250609,785_189_250724,600
U4162Z2,U4162Z2,1,,746_48_250806,785_189_250724,600
U4162Z1,U4162Z2,1,,746_35_250526,785_189_250724,600
U4162Z1,U4162Z1,1,,746_37_250526,785_190_250724,600
U4162Z2,U4162Z1,1,,746_49_250526,785_190_250724,600
U4162Z2,U4162Z1,1,,746_223_250806,785_190_250724,600
U6962Z4,U6962Z2,1,,687_136_250401,2805_826_250724,600
U9367Z301,U9367Z1,1,,1320_22923_250120,782_166_250623,600
U4162Z1,U4162Z1,1,,746_208_250526,785_436_250724,600
U4162Z2,U4162Z1,1,,746_205_250526,785_436_250724,600
U4162Z2,U4162Z1,1,,746_224_250806,785_436_250724,600
U6962Z4,U6962Z2,1,,687_145_250401,2805_829_250630,600
U7201Z2,U7201Z2,1,,782_136_250623,783_66_250730,600
U5869Z1,U5869Z1,1,,782_256_250630,783_144_250730,600
U7201Z1,U7201Z2,1,,782_221_250623,783_144_250730,600
U7201Z1,U7201Z2,1,,782_162_250623,783_92_250730,600
U7201Z2,U7201Z2,1,,782_164_250630,783_145_250721,600
U5869Z1,U5869Z1,1,,782_166_250623,783_146_250721,600
U9192Z2,U9192Z1,1,,474_26_250602,695_34_241202,900
U9192Z1,U9192Z1,1,,692_6_250623,695_34_241202,900
U9176Z2,U9176Z1,1,,467_242_250314,696_431_250721,900
U9192Z2,U9192Z2,1,,474_26_250602,694_1_250627,900
U9192Z1,U9192Z2,1,,692_6_250623,694_1_250627,900
U9192Z2,U9192Z2,1,,695_118_250630,694_1_250627,900
U9196Z1,U9196Z2,1,,474_308_250602,694_3_241202,300
U3316Z3,U3316Z3,1,,691_20_250708,694_4_241202,300
U9192Z1,U9192Z2,1,,474_328_250602,692_13_241202,900
U9192Z1,U9192Z2,1,,474_319_250602,692_15_241202,900
U9192Z1,U9192Z2,1,,474_330_250602,692_17_241202,900
U9196Z1,U9196Z2,1,,474_312_250602,694_7_241202,300
U9192Z1,U9192Z2,1,,474_321_250602,692_19_241202,900
U9182Z1,U9182Z1,1,,668_243_250602,697_26_250602,900
U9176Z2,U9176Z1,1,,467_234_250314,696_434_250721,900
U9182Z1,U9182Z1,1,,668_239_250602,690_89_250728,900
U9182Z1,U9182Z1,1,,668_241_250602,690_91_250728,900
U9182Z1,U9182Z1,1,,689_33_241202,668_264_250602,900
U9182Z1,U9182Z1,1,,690_8_241202,668_264_250602,900
U9176Z2,U9176Z1,1,,467_416_241202,696_451_250728,900
U1798Z1,U1798Z1,1,,369_684_250715,691_203_250708,900
U2815Z301,U2815Z1,1,,1221_1152_250408,747_153_241216,1800
U2579Z301,U2579Z7,1,,1210_927_241215,679_224_241202,600
U2579Z301,U2579Z7,1,,1210_927_250812,679_224_241202,600
U2579Z301,U2579Z7,1,,1210_931_241215,679_227_241202,600
U2579Z301,U2579Z7,1,,1210_931_250812,679_227_241202,600
U9598Z1,U9598Z1,1,,679_242_250602,678_108_250414,300
U2579Z301,U2579Z7,1,,1210_943_241215,678_109_250303,600
U1442Z301,U1442Z2,1,,1241_1511_241216,678_110_250414,600
U2579Z301,U2579Z7,1,,1210_945_241215,678_111_250303,600
U1442Z301,U1442Z2,1,,1301_9329_241215,678_112_250414,600
U1442Z301,U1442Z2,1,,1301_9329_250728,678_112_250414,600
U2579Z301,U2579Z7,1,,1210_947_241215,678_113_250303,600
U1442Z301,U1442Z2,1,,1241_1523_250120,678_114_250414,600
U2579Z301,U2579Z7,1,,1210_951_241215,678_115_250303,1200
U1442Z301,U1442Z2,1,,1241_1535_250120,678_116_250414,600
U1442Z301,U1442Z2,1,,1241_1507_241216,678_120_250414,600
U2579Z301,U2579Z7,1,,1210_923_241215,678_121_250303,600
U2579Z301,U2579Z7,1,,1210_923_250812,678_121_250303,600
U1442Z301,U1442Z2,1,,1301_9325_241215,678_122_250414,600
U1442Z301,U1442Z2,1,,1301_9325_250726,678_122_250414,600
U1442Z301,U1442Z2,1,,1241_1515_250120,678_124_250414,600
U2579Z301,U2579Z7,1,,1210_949_241215,678_125_250303,600
U9583Z2,U9583Z2,1,,675_166_250414,678_126_250414,180
U1442Z301,U1442Z2,1,,1301_9331_241215,675_164_250414,600
U1442Z301,U1442Z2,1,,1301_9331_250728,675_164_250414,600
U1442Z301,U1442Z2,1,,1241_1527_250120,675_166_250414,600
U2269Z301,U2269Z6,1,,1301_9321_241216,2826_38_250728,900
U2269Z301,U2269Z6,1,,1301_9321_250728,2826_38_250728,900
U2424Z301,U2424Z1,1,,1301_8615_241216,2826_38_250728,600
U2424Z301,U2424Z1,1,,1301_8615_250728,2826_38_250728,600
U1442Z301,U1442Z2,1,,1301_9327_241215,2826_67_250303,600
U1442Z301,U1442Z2,1,,1301_9327_250728,2826_67_250303,600
U2424Z301,U2424Z1,1,,1301_8627_241216,2826_100_250728,600
U2424Z301,U2424Z1,1,,1301_8627_250728,2826_100_250728,600
U2269Z301,U2269Z4,1,,1241_1515_250120,2826_101_250728,600
U1442Z301,U1442Z2,1,,1241_1519_250120,2826_43_250728,600
U2269Z301,U2269Z6,1,,1241_1523_250120,2826_43_250728,600
U2424Z301,U2424Z1,1,,1301_8639_241216,2826_43_250728,600
U2424Z301,U2424Z1,1,,1301_8639_250728,2826_43_250728,600
U2269Z301,U2269Z4,1,,1241_1529_241216,2826_44_250728,600
U1442Z301,U1442Z2,1,,1241_1531_250120,2826_60_250303,600
U1450Z301,U1450Z2,1,,1301_9328_241215,2826_12_250303,600
U1450Z301,U1450Z2,1,,1301_9328_250728,2826_12_250303,600
U2269Z301,U2269Z6,1,,1241_1513_241216,2826_102_250728,600
U2424Z301,U2424Z1,1,,1301_8629_241216,2826_102_250728,600
U2424Z301,U2424Z1,1,,1301_8629_250728,2826_102_250728,600
U2269Z301,U2269Z6,1,,1301_8623_241215,2826_50_250728,900
U2269Z301,U2269Z6,1,,1301_8623_250726,2826_50_250728,900
U2269Z301,U2269Z6,1,,1241_1517_241216,2826_104_250728,600
U2424Z301,U2424Z1,1,,1301_8633_241216,2826_104_250728,600
U2424Z301,U2424Z1,1,,1301_8633_250728,2826_104_250728,600
U2269Z301,U2269Z4,1,,1241_1521_241216,2826_53_250728,600
U1442Z301,U1442Z2,1,,1301_9327_241215,675_167_250303,600
U1442Z301,U1442Z2,1,,1301_9327_250728,675_167_250303,600
U1442Z301,U1442Z2,1,,1241_1519_250120,675_170_250414,600
U1984Z2,U1984Z3,1,,381_376_250630,2821_144_250730,900
U1984Z2,U1984Z3,1,,381_769_250705,2821_144_250730,900
U1984Z1,U1984Z3,1,,381_750_250505,2821_144_250730,900
U1984Z1,U1984Z3,1,,381_753_250712,2821_144_250730,900
U1984Z2,U1984Z4,1,,381_211_250630,2821_122_250730,900
U1984Z1,U1984Z4,1,,381_725_250505,2821_122_250730,1800
U1984Z2,U1984Z1,1,,381_732_250630,2824_36_250505,900
U1984Z1,U1984Z1,1,,381_745_250505,2824_38_250505,1800
U1984Z1,U1984Z1,1,,381_738_250505,2824_40_250505,1800
U1984Z2,U1984Z3,1,,381_199_250630,2821_145_250730,900
U1984Z2,U1984Z3,1,,381_754_250705,2821_145_250730,900
U1984Z1,U1984Z3,1,,381_722_250505,2821_145_250730,900
U1984Z1,U1984Z3,1,,381_759_250712,2821_145_250730,900
U1984Z2,U1984Z4,1,,381_197_250630,2821_124_250730,900
U1984Z1,U1984Z4,1,,381_720_250505,2821_124_250730,900
U2156Z2,U2156Z2,1,,381_211_250630,702_200_250602,900
U2156Z2,U2156Z2,1,,381_738_250505,702_200_250602,900
U2156Z2,U2156Z2,1,,381_739_250630,702_202_250602,900
U2156Z2,U2156Z2,1,,381_725_250505,702_202_250602,900
U2156Z2,U2156Z2,1,,381_194_250630,702_206_250602,900
U2156Z2,U2156Z2,1,,381_720_250505,702_206_250602,900
U2156Z2,U2156Z2,1,,381_207_250630,702_207_250602,900
U2156Z2,U2156Z2,1,,381_746_250505,702_207_250602,900
U2156Z2,U2156Z2,1,,381_190_250630,702_209_250602,900
U2156Z2,U2156Z2,1,,381_747_250505,702_209_250602,900
U2579Z301,U2579Z7,1,,1210_943_241215,679_233_241202,600
U2579Z301,U2579Z7,1,,1210_925_241215,679_215_250630,600
U2579Z301,U2579Z7,1,,1210_925_250812,679_215_250630,600
U2156Z2,U2156Z2,1,,381_186_250630,702_190_250602,900
U2156Z2,U2156Z2,1,,381_722_250505,702_190_250602,900
